%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1405689318634880065,0.0,0.0,0.0,1.0,1.0,0.0
1405689318645514011,0.0,0.0,0.0,1.0,1.0,0.0
1405689318654947042,0.0,0.0,0.0,1.0,1.0,0.0
1405689318664396047,0.0,0.0,0.0,1.0,1.0,0.0
1405689318674801111,0.0,0.0,0.0,1.0,1.0,0.0
1405689318684703111,0.0,0.0,0.0,1.0,1.0,0.0
1405689318694890022,0.0,0.0,0.0,1.0,1.0,0.0
1405689318704426050,0.0,0.0,0.0,1.0,1.0,0.0
1405689318714494943,0.0,0.0,0.0,1.0,1.0,0.0
1405689318724613904,0.0,0.0,0.0,1.0,1.0,0.0
1405689318734515905,0.0,0.0,0.0,1.0,1.0,0.0
1405689318744575977,0.0,0.0,0.0,1.0,1.0,0.0
1405689318755037069,0.0,0.0,0.0,1.0,1.0,0.0
1405689318764628887,0.0,0.0,0.0,1.0,1.0,0.0
1405689318774624109,0.0,0.0,0.0,1.0,1.0,0.0
1405689318784720897,0.0,0.0,0.0,1.0,1.0,0.0
1405689318794337034,0.0,0.0,0.0,1.0,1.0,0.0
1405689318804696083,0.0,0.0,0.0,1.0,1.0,0.0
1405689318814501047,0.0,0.0,0.0,1.0,1.0,0.0
1405689318824451923,0.0,0.0,0.0,1.0,1.0,0.0
1405689318834831953,0.0,0.0,0.0,1.0,1.0,0.0
1405689318844518899,0.0,0.0,0.0,1.0,1.0,0.0
1405689318854723930,0.0,0.0,0.0,1.0,1.0,0.0
1405689318865036010,0.0,0.0,0.0,1.0,1.0,0.0
1405689318874469041,0.0,0.0,0.0,1.0,1.0,0.0
1405689318884723901,0.0,0.0,0.0,1.0,1.0,0.0
1405689318894826889,0.0,0.0,0.0,1.0,1.0,0.0
1405689318904665946,0.0,0.0,0.0,1.0,1.0,0.0
1405689318914684057,0.0,0.0,0.0,1.0,1.0,0.0
1405689318924530029,0.0,0.0,0.0,1.0,1.0,0.0
1405689318934637069,0.0,0.0,0.0,1.0,1.0,0.0
1405689318944515943,0.0,0.0,0.0,1.0,1.0,0.0
1405689318954478025,0.0,0.0,0.0,1.0,1.0,0.0
1405689318964622974,0.0,0.0,0.0,1.0,1.0,0.0
1405689318974477052,0.0,0.0,0.0,1.0,1.0,0.0
1405689318984450101,0.0,0.0,0.0,1.0,1.0,0.0
1405689318994874954,0.0,0.0,0.0,1.0,1.0,0.0
1405689319004827976,0.0,0.0,0.0,1.0,1.0,0.0
1405689319014682054,0.0,0.0,0.0,1.0,1.0,0.0
1405689319024650096,0.0,0.0,0.0,1.0,1.0,0.0
1405689319034951925,0.0,0.0,0.0,1.0,1.0,0.0
1405689319044507980,0.0,0.0,0.0,1.0,1.0,0.0
1405689319055043935,0.0,0.0,0.0,1.0,1.0,0.0
1405689319064682960,0.0,0.0,0.0,1.0,1.0,0.0
1405689319074872970,0.0,0.0,0.0,1.0,1.0,0.0
1405689319084655046,0.0,0.0,0.0,1.0,1.0,0.0
1405689319094852924,0.0,0.0,0.0,1.0,1.0,0.0
1405689319104722023,0.0,0.0,0.0,1.0,1.0,0.0
1405689319114862918,0.0,0.0,0.0,1.0,1.0,0.0
1405689319124799966,0.0,0.0,0.0,1.0,1.0,0.0
1405689319134510993,0.0,0.0,0.0,1.0,1.0,0.0
1405689319144625902,0.0,0.0,0.0,1.0,1.0,0.0
1405689319154881954,0.0,0.0,0.0,1.0,1.0,0.0
1405689319164793014,0.0,0.0,0.0,1.0,1.0,0.0
1405689319174978017,0.0,0.0,0.0,1.0,1.0,0.0
1405689319184381008,0.0,0.0,0.0,1.0,1.0,0.0
1405689319194617033,0.0,0.0,0.0,1.0,1.0,0.0
1405689319204711914,0.0,0.0,0.0,1.0,1.0,0.0
1405689319214591979,0.0,0.0,0.0,1.0,1.0,0.0
1405689319224651098,0.0,0.0,0.0,1.0,1.0,0.0
1405689319235017061,0.0,0.0,0.0,1.0,1.0,0.0
1405689319244730949,0.0,0.0,0.0,1.0,1.0,0.0
1405689319254914045,0.0,0.0,0.0,1.0,1.0,0.0
1405689319264724969,0.0,0.0,0.0,1.0,1.0,0.0
1405689319274892091,0.0,0.0,0.0,1.0,1.0,0.0
1405689319284717082,0.0,0.0,0.0,1.0,1.0,0.0
1405689319294768095,0.0,0.0,0.0,1.0,1.0,0.0
1405689319304601907,0.0,0.0,0.0,1.0,1.0,0.0
1405689319314943075,0.0,0.0,0.0,1.0,1.0,0.0
1405689319324764013,0.0,0.0,0.0,1.0,1.0,0.0
1405689319334781885,0.0,0.0,0.0,1.0,1.0,0.0
1405689319345011949,0.0,0.0,0.0,1.0,1.0,0.0
1405689319355055093,0.0,0.0,0.0,1.0,1.0,0.0
1405689319364701986,0.0,0.0,0.0,1.0,1.0,0.0
1405689319374775886,0.0,0.0,0.0,1.0,1.0,0.0
1405689319384756088,0.0,0.0,0.0,1.0,1.0,0.0
1405689319394659996,0.0,0.0,0.0,1.0,1.0,0.0
1405689319404917955,0.0,0.0,0.0,1.0,1.0,0.0
1405689319415007114,0.0,0.0,0.0,1.0,1.0,0.0
1405689319424786090,0.0,0.0,0.0,1.0,1.0,0.0
1405689319434887886,0.0,0.0,0.0,1.0,1.0,0.0
1405689319444485902,0.0,0.0,0.0,1.0,1.0,0.0
1405689319454899072,0.0,0.0,0.0,1.0,1.0,0.0
1405689319464526891,0.0,0.0,0.0,1.0,1.0,0.0
1405689319474867105,0.0,0.0,0.0,1.0,1.0,0.0
1405689319484577894,0.0,0.0,0.0,1.0,1.0,0.0
1405689319494498968,0.0,0.0,0.0,1.0,1.0,0.0
1405689319504470109,0.0,0.0,0.0,1.0,1.0,0.0
1405689319514700889,0.0,0.0,0.0,1.0,1.0,0.0
1405689319524540901,0.0,0.0,0.0,1.0,1.0,0.0
1405689319534764051,0.0,0.0,0.0,1.0,1.0,0.0
1405689319544560909,0.0,0.0,0.0,1.0,1.0,0.0
1405689319554682016,0.0,0.0,0.0,1.0,1.0,0.0
1405689319564727067,0.0,0.0,0.0,1.0,1.0,0.0
1405689319574966907,0.0,0.0,0.0,1.0,1.0,0.0
1405689319584691047,0.0,0.0,0.0,1.0,1.0,0.0
1405689319594820976,0.0,0.0,0.0,1.0,1.0,0.0
1405689319604463100,0.0,0.0,0.0,1.0,1.0,0.0
1405689319614590883,0.0,0.0,0.0,1.0,1.0,0.0
1405689319624640941,0.0,0.0,0.0,1.0,1.0,0.0
1405689319634623050,0.0,0.0,0.0,1.0,1.0,0.0
1405689319644774913,0.0,0.0,0.0,1.0,1.0,0.0
1405689319654916048,0.0,0.0,0.0,1.0,1.0,0.0
1405689319664902925,0.0,0.0,0.0,1.0,1.0,0.0
1405689319674412965,0.0,0.0,0.0,1.0,1.0,0.0
1405689319684942007,0.0,0.0,0.0,1.0,1.0,0.0
1405689319694983959,0.0,0.0,0.0,1.0,1.0,0.0
1405689319704819917,0.0,0.0,0.0,1.0,1.0,0.0
1405689319714761972,0.0,0.0,0.0,1.0,1.0,0.0
1405689319724550962,0.0,0.0,0.0,1.0,1.0,0.0
1405689319734869956,0.0,0.0,0.0,1.0,1.0,0.0
1405689319744745969,0.0,0.0,0.0,1.0,1.0,0.0
1405689319754571914,0.0,0.0,0.0,1.0,1.0,0.0
1405689319764645099,0.0,0.0,0.0,1.0,1.0,0.0
1405689319774512052,0.0,0.0,0.0,1.0,1.0,0.0
1405689319784790992,0.0,0.0,0.0,1.0,1.0,0.0
1405689319794615983,0.0,0.0,0.0,1.0,1.0,0.0
1405689319804683923,0.0,0.0,0.0,1.0,1.0,0.0
1405689319814421892,0.0,0.0,0.0,1.0,1.0,0.0
1405689319824592113,0.0,0.0,0.0,1.0,1.0,0.0
1405689319834964036,0.0,0.0,0.0,1.0,1.0,0.0
1405689319844762086,0.0,0.0,0.0,1.0,1.0,0.0
1405689319854437112,0.0,0.0,0.0,1.0,1.0,0.0
1405689319864532947,0.0,0.0,0.0,1.0,1.0,0.0
1405689319874536991,0.0,0.0,0.0,1.0,1.0,0.0
1405689319884527921,0.0,0.0,0.0,1.0,1.0,0.0
1405689319895015001,0.0,0.0,0.0,1.0,1.0,0.0
1405689319904527902,0.0,0.0,0.0,1.0,1.0,0.0
1405689319914792060,0.0,0.0,0.0,1.0,1.0,0.0
1405689319924521923,0.0,0.0,0.0,1.0,1.0,0.0
1405689319935038089,0.0,0.0,0.0,1.0,1.0,0.0
1405689319944636106,0.0,0.0,0.0,1.0,1.0,0.0
1405689319954518079,0.0,0.0,0.0,1.0,1.0,0.0
1405689319965162038,0.0,0.0,0.0,1.0,1.0,0.0
1405689319974514961,0.0,0.0,0.0,1.0,1.0,0.0
1405689319984558105,0.0,0.0,0.0,1.0,1.0,0.0
1405689319994658946,0.0,0.0,0.0,1.0,1.0,0.0
1405689320004585027,0.0,0.0,0.0,1.0,1.0,0.0
1405689320014493942,0.0,0.0,0.0,1.0,1.0,0.0
1405689320024533987,0.0,0.0,0.0,1.0,1.0,0.0
1405689320035027980,0.0,0.0,0.0,1.0,1.0,0.0
1405689320044610977,0.0,0.0,0.0,1.0,1.0,0.0
1405689320054763078,0.0,0.0,0.0,1.0,1.0,0.0
1405689320064635992,0.0,0.0,0.0,1.0,1.0,0.0
1405689320074601888,0.0,0.0,0.0,1.0,1.0,0.0
1405689320084635972,0.0,0.0,0.0,1.0,1.0,0.0
1405689320094686031,0.0,0.0,0.0,1.0,1.0,0.0
1405689320104604005,0.0,0.0,0.0,1.0,1.0,0.0
1405689320114753007,0.0,0.0,0.0,1.0,1.0,0.0
1405689320124507904,0.0,0.0,0.0,1.0,1.0,0.0
1405689320134818077,0.0,0.0,0.0,1.0,1.0,0.0
1405689320144681930,0.0,0.0,0.0,1.0,1.0,0.0
1405689320154669046,0.0,0.0,0.0,1.0,1.0,0.0
1405689320164721012,0.0,0.0,0.0,1.0,1.0,0.0
1405689320174690008,0.0,0.0,0.0,1.0,1.0,0.0
1405689320184654951,0.0,0.0,0.0,1.0,1.0,0.0
1405689320194945096,0.0,0.0,0.0,1.0,1.0,0.0
1405689320204704046,0.0,0.0,0.0,1.0,1.0,0.0
1405689320214529037,0.0,0.0,0.0,1.0,1.0,0.0
1405689320224781036,0.0,0.0,0.0,1.0,1.0,0.0
1405689320234787940,0.0,0.0,0.0,1.0,1.0,0.0
1405689320244642019,0.0,0.0,0.0,1.0,1.0,0.0
1405689320254666090,0.0,0.0,0.0,1.0,1.0,0.0
1405689320264936923,0.0,0.0,0.0,1.0,1.0,0.0
1405689320274688959,0.0,0.0,0.0,1.0,1.0,0.0
1405689320284605979,0.0,0.0,0.0,1.0,1.0,0.0
1405689320295023918,0.0,0.0,0.0,1.0,1.0,0.0
1405689320304743051,0.0,0.0,0.0,1.0,1.0,0.0
1405689320314591884,0.0,0.0,0.0,1.0,1.0,0.0
1405689320324476003,0.0,0.0,0.0,1.0,1.0,0.0
1405689320334517002,0.0,0.0,0.0,1.0,1.0,0.0
1405689320344696044,0.0,0.0,0.0,1.0,1.0,0.0
1405689320354686021,0.0,0.0,0.0,1.0,1.0,0.0
1405689320364607095,0.0,0.0,0.0,1.0,1.0,0.0
1405689320374566078,0.0,0.0,0.0,1.0,1.0,0.0
1405689320384649991,0.0,0.0,0.0,1.0,1.0,0.0
1405689320394623994,0.0,0.0,0.0,1.0,1.0,0.0
1405689320404722929,0.0,0.0,0.0,1.0,1.0,0.0
1405689320414576053,0.0,0.0,0.0,1.0,1.0,0.0
1405689320424532890,0.0,0.0,0.0,1.0,1.0,0.0
1405689320434778928,0.0,0.0,0.0,1.0,1.0,0.0
1405689320445441961,0.0,0.0,0.0,1.0,1.0,0.0
1405689320454360008,0.0,0.0,0.0,1.0,1.0,0.0
1405689320464618921,0.0,0.0,0.0,1.0,1.0,0.0
1405689320474672079,0.0,0.0,0.0,1.0,1.0,0.0
1405689320484613895,0.0,0.0,0.0,1.0,1.0,0.0
1405689320494827032,0.0,0.0,0.0,1.0,1.0,0.0
1405689320504786014,0.0,0.0,0.0,1.0,1.0,0.0
1405689320514349937,0.0,0.0,0.0,1.0,1.0,0.0
1405689320524276971,0.0,0.0,0.0,1.0,1.0,0.0
1405689320534686088,0.0,0.0,0.0,1.0,1.0,0.0
1405689320544593095,0.0,0.0,0.0,1.0,1.0,0.0
1405689320554975032,0.0,0.0,0.0,1.0,1.0,0.0
1405689320564562082,0.0,0.0,0.0,1.0,1.0,0.0
1405689320574771881,0.0,0.0,0.0,1.0,1.0,0.0
1405689320584378004,0.0,0.0,0.0,1.0,1.0,0.0
1405689320594984054,0.0,0.0,0.0,1.0,1.0,0.0
1405689320604633092,0.0,0.0,0.0,1.0,1.0,0.0
1405689320614537954,0.0,0.0,0.0,1.0,1.0,0.0
1405689320624756097,0.0,0.0,0.0,1.0,1.0,0.0
1405689320634530067,0.0,0.0,0.0,1.0,1.0,0.0
1405689320645126104,0.0,0.0,0.0,1.0,1.0,0.0
1405689320654874086,0.0,0.0,0.0,1.0,1.0,0.0
1405689320664798021,0.0,0.0,0.0,1.0,1.0,0.0
1405689320674926996,0.0,0.0,0.0,1.0,1.0,0.0
1405689320684746980,0.0,0.0,0.0,1.0,1.0,0.0
1405689320694628000,0.0,0.0,0.0,1.0,1.0,0.0
1405689320704421043,0.0,0.0,0.0,1.0,1.0,0.0
1405689320714679002,0.0,0.0,0.0,1.0,1.0,0.0
1405689320724621057,0.0,0.0,0.0,1.0,1.0,0.0
1405689320734853029,0.0,0.0,0.0,1.0,1.0,0.0
1405689320744790077,0.0,0.0,0.0,1.0,1.0,0.0
1405689320755043983,0.0,0.0,0.0,1.0,1.0,0.0
1405689320764621973,0.0,0.0,0.0,1.0,1.0,0.0
1405689320774488925,0.0,0.0,0.0,1.0,1.0,0.0
1405689320784715890,0.0,0.0,0.0,1.0,1.0,0.0
1405689320794543981,0.0,0.0,0.0,1.0,1.0,0.0
1405689320804807901,0.0,0.0,0.0,1.0,1.0,0.0
1405689320814980983,0.0,0.0,0.0,1.0,1.0,0.0
1405689320824719905,0.0,0.0,0.0,1.0,1.0,0.0
1405689320834439039,0.0,0.0,0.0,1.0,1.0,0.0
1405689320844686985,0.0,0.0,0.0,1.0,1.0,0.0
1405689320854753971,0.0,0.0,0.0,1.0,1.0,0.0
1405689320864624023,0.0,0.0,0.0,1.0,1.0,0.0
1405689320874541044,0.0,0.0,0.0,1.0,1.0,0.0
1405689320884951114,0.0,0.0,0.0,1.0,1.0,0.0
1405689320894587039,0.0,0.0,0.0,1.0,1.0,0.0
1405689320904798984,0.0,0.0,0.0,1.0,1.0,0.0
1405689320914781093,0.0,0.0,0.0,1.0,1.0,0.0
1405689320924562931,0.0,0.0,0.0,1.0,1.0,0.0
1405689320934887886,0.0,0.0,0.0,1.0,1.0,0.0
1405689320944855928,0.0,0.0,0.0,1.0,1.0,0.0
1405689320955121040,0.0,0.0,0.0,1.0,1.0,0.0
1405689320964684009,0.0,0.0,0.0,1.0,1.0,0.0
1405689320974689006,0.0,0.0,0.0,1.0,1.0,0.0
1405689320984564065,0.0,0.0,0.0,1.0,1.0,0.0
1405689320994591951,0.0,0.0,0.0,1.0,1.0,0.0
1405689321004811048,0.0,0.0,0.0,1.0,1.0,0.0
1405689321014440059,0.0,0.0,0.0,1.0,1.0,0.0
1405689321024405956,0.0,0.0,0.0,1.0,1.0,0.0
1405689321034892082,0.0,0.0,0.0,1.0,1.0,0.0
1405689321044697999,0.0,0.0,0.0,1.0,1.0,0.0
1405689321054883003,0.0,0.0,0.0,1.0,1.0,0.0
1405689321064680099,0.0,0.0,0.0,1.0,1.0,0.0
1405689321074769020,0.0,0.0,0.0,1.0,1.0,0.0
1405689321084739923,0.0,0.0,0.0,1.0,1.0,0.0
1405689321094911098,0.0,0.0,0.0,1.0,1.0,0.0
1405689321105206012,0.0,0.0,0.0,1.0,1.0,0.0
1405689321114866971,0.0,0.0,0.0,1.0,1.0,0.0
1405689321124728918,0.0,0.0,0.0,1.0,1.0,0.0
1405689321135087966,0.0,0.0,0.0,1.0,1.0,0.0
1405689321144820928,0.0,0.0,0.0,1.0,1.0,0.0
1405689321154979944,0.0,0.0,0.0,1.0,1.0,0.0
1405689321164907932,0.0,0.0,0.0,1.0,1.0,0.0
1405689321174360990,0.0,0.0,0.0,1.0,1.0,0.0
1405689321184650897,0.0,0.0,0.0,1.0,1.0,0.0
1405689321194950103,0.0,0.0,0.0,1.0,1.0,0.0
1405689321204534053,0.0,0.0,0.0,1.0,1.0,0.0
1405689321214833974,0.0,0.0,0.0,1.0,1.0,0.0
1405689321224462985,0.0,0.0,0.0,1.0,1.0,0.0
1405689321234513998,0.0,0.0,0.0,1.0,1.0,0.0
1405689321244694948,0.0,0.0,0.0,1.0,1.0,0.0
1405689321254875898,0.0,0.0,0.0,1.0,1.0,0.0
1405689321264653921,0.0,0.0,0.0,1.0,1.0,0.0
1405689321274945020,0.0,0.0,0.0,1.0,1.0,0.0
1405689321284578084,0.0,0.0,0.0,1.0,1.0,0.0
1405689321294739007,0.0,0.0,0.0,1.0,1.0,0.0
1405689321304596900,0.0,0.0,0.0,1.0,1.0,0.0
1405689321314374923,0.0,0.0,0.0,1.0,1.0,0.0
1405689321324615001,0.0,0.0,0.0,1.0,1.0,0.0
1405689321334512948,0.0,0.0,0.0,1.0,1.0,0.0
1405689321344589948,0.0,0.0,0.0,1.0,1.0,0.0
1405689321354466915,0.0,0.0,0.0,1.0,1.0,0.0
1405689321364541053,0.0,0.0,0.0,1.0,1.0,0.0
1405689321374850988,0.0,0.0,0.0,1.0,1.0,0.0
1405689321384742021,0.0,0.0,0.0,1.0,1.0,0.0
1405689321394929885,0.0,0.0,0.0,1.0,1.0,0.0
1405689321404439926,0.0,0.0,0.0,1.0,1.0,0.0
1405689321414601087,0.0,0.0,0.0,1.0,1.0,0.0
1405689321424885034,0.0,0.0,0.0,1.0,1.0,0.0
1405689321434875965,0.0,0.0,0.0,1.0,1.0,0.0
1405689321445698976,0.0,0.0,0.0,1.0,1.0,0.0
1405689321454767942,0.0,0.0,0.0,1.0,1.0,0.0
1405689321465060949,0.0,0.0,0.0,1.0,1.0,0.0
1405689321474637985,0.0,0.0,0.0,1.0,1.0,0.0
1405689321484508037,0.0,0.0,0.0,1.0,1.0,0.0
1405689321494765043,0.0,0.0,0.0,1.0,1.0,0.0
1405689321504736900,0.0,0.0,0.0,1.0,1.0,0.0
1405689321514512062,0.0,0.0,0.0,1.0,1.0,0.0
1405689321524832010,0.0,0.0,0.0,1.0,1.0,0.0
1405689321534899950,0.0,0.0,0.0,1.0,1.0,0.0
1405689321544449090,0.0,0.0,0.0,1.0,1.0,0.0
1405689321554579019,0.0,0.0,0.0,1.0,1.0,0.0
1405689321564482927,0.0,0.0,0.0,1.0,1.0,0.0
1405689321574631929,0.0,0.0,0.0,1.0,1.0,0.0
1405689321584677934,0.0,0.0,0.0,1.0,1.0,0.0
1405689321594557046,0.0,0.0,0.0,1.0,1.0,0.0
1405689321604764938,0.0,0.0,0.0,1.0,1.0,0.0
1405689321614610910,0.0,0.0,0.0,1.0,1.0,0.0
1405689321624828100,0.0,0.0,0.0,1.0,1.0,0.0
1405689321634978055,0.0,0.0,0.0,1.0,1.0,0.0
1405689321644992113,0.0,0.0,0.0,1.0,1.0,0.0
1405689321654898881,0.0,0.0,0.0,1.0,1.0,0.0
1405689321664565086,0.0,0.0,0.0,1.0,1.0,0.0
1405689321675055027,0.0,0.0,0.0,1.0,1.0,0.0
1405689321684731006,0.0,0.0,0.0,1.0,1.0,0.0
1405689321694879055,0.0,0.0,0.0,1.0,1.0,0.0
1405689321704392910,0.0,0.0,0.0,1.0,1.0,0.0
1405689321714464902,0.0,0.0,0.0,1.0,1.0,0.0
1405689321724713087,0.0,0.0,0.0,1.0,1.0,0.0
1405689321734956979,0.0,0.0,0.0,1.0,1.0,0.0
1405689321744560956,0.0,0.0,0.0,1.0,1.0,0.0
1405689321755023956,0.0,0.0,0.0,1.0,1.0,0.0
1405689321764697074,0.0,0.0,0.0,1.0,1.0,0.0
1405689321774887084,0.0,0.0,0.0,1.0,1.0,0.0
1405689321784743070,0.0,0.0,0.0,1.0,1.0,0.0
1405689321794609069,0.0,0.0,0.0,1.0,1.0,0.0
1405689321804806947,0.0,0.0,0.0,1.0,1.0,0.0
1405689321814419984,0.0,0.0,0.0,1.0,1.0,0.0
1405689321824666976,0.0,0.0,0.0,1.0,1.0,0.0
1405689321834846973,0.0,0.0,0.0,1.0,1.0,0.0
1405689321844667911,0.0,0.0,0.0,1.0,1.0,0.0
1405689321854973077,0.0,0.0,0.0,1.0,1.0,0.0
1405689321864605903,0.0,0.0,0.0,1.0,1.0,0.0
1405689321874900102,0.0,0.0,0.0,1.0,1.0,0.0
1405689321884720087,0.0,0.0,0.0,1.0,1.0,0.0
1405689321894623994,0.0,0.0,0.0,1.0,1.0,0.0
1405689321904660940,0.0,0.0,0.0,1.0,1.0,0.0
1405689321914576053,0.0,0.0,0.0,1.0,1.0,0.0
1405689321924593925,0.0,0.0,0.0,1.0,1.0,0.0
1405689321934722900,0.0,0.0,0.0,1.0,1.0,0.0
1405689321944653034,0.0,0.0,0.0,1.0,1.0,0.0
1405689321954885005,0.0,0.0,0.0,1.0,1.0,0.0
1405689321964646100,0.0,0.0,0.0,1.0,1.0,0.0
1405689321974600076,0.0,0.0,0.0,1.0,1.0,0.0
1405689321984364032,0.0,0.0,0.0,1.0,1.0,0.0
1405689321994663000,0.0,0.0,0.0,1.0,1.0,0.0
1405689322004760026,0.0,0.0,0.0,1.0,1.0,0.0
1405689322014605045,0.0,0.0,0.0,1.0,1.0,0.0
1405689322024736881,0.0,0.0,0.0,1.0,1.0,0.0
1405689322034868955,0.0,0.0,0.0,1.0,1.0,0.0
1405689322044753074,0.0,0.0,0.0,1.0,1.0,0.0
1405689322054651975,0.0,0.0,0.0,1.0,1.0,0.0
1405689322064532995,0.0,0.0,0.0,1.0,1.0,0.0
1405689322075023889,0.0,0.0,0.0,1.0,1.0,0.0
1405689322084872961,0.0,0.0,0.0,1.0,1.0,0.0
1405689322094547033,0.0,0.0,0.0,1.0,1.0,0.0
1405689322104679107,0.0,0.0,0.0,1.0,1.0,0.0
1405689322114331007,0.0,0.0,0.0,1.0,1.0,0.0
1405689322124783039,0.0,0.0,0.0,1.0,1.0,0.0
1405689322134694099,0.0,0.0,0.0,1.0,1.0,0.0
1405689322144715070,0.0,0.0,0.0,1.0,1.0,0.0
1405689322154972076,0.0,0.0,0.0,1.0,1.0,0.0
1405689322164397954,0.0,0.0,0.0,1.0,1.0,0.0
1405689322174892902,0.0,0.0,0.0,1.0,1.0,0.0
1405689322184657096,0.0,0.0,0.0,1.0,1.0,0.0
1405689322194441080,0.0,0.0,0.0,1.0,1.0,0.0
1405689322204765081,0.0,0.0,0.0,1.0,1.0,0.0
1405689322214837074,0.0,0.0,0.0,1.0,1.0,0.0
1405689322224716901,0.0,0.0,0.0,1.0,1.0,0.0
1405689322234543085,0.0,0.0,0.0,1.0,1.0,0.0
1405689322244597911,0.0,0.0,0.0,1.0,1.0,0.0
1405689322254642009,0.0,0.0,0.0,1.0,1.0,0.0
1405689322264625072,0.0,0.0,0.0,1.0,1.0,0.0
1405689322274569034,0.0,0.0,0.0,1.0,1.0,0.0
1405689322284729957,0.0,0.0,0.0,1.0,1.0,0.0
1405689322294523000,0.0,0.0,0.0,1.0,1.0,0.0
1405689322304512977,0.0,0.0,0.0,1.0,1.0,0.0
1405689322314791917,0.0,0.0,0.0,1.0,1.0,0.0
1405689322324539899,0.0,0.0,0.0,1.0,1.0,0.0
1405689322334892034,0.0,0.0,0.0,1.0,1.0,0.0
1405689322344321966,0.0,0.0,0.0,1.0,1.0,0.0
1405689322354535102,0.0,0.0,0.0,1.0,1.0,0.0
1405689322364500999,0.0,0.0,0.0,1.0,1.0,0.0
1405689322374744892,0.0,0.0,0.0,1.0,1.0,0.0
1405689322384563922,0.0,0.0,0.0,1.0,1.0,0.0
1405689322394610881,0.0,0.0,0.0,1.0,1.0,0.0
1405689322404654979,0.0,0.0,0.0,1.0,1.0,0.0
1405689322415141105,0.0,0.0,0.0,1.0,1.0,0.0
1405689322424374103,0.0,0.0,0.0,1.0,1.0,0.0
1405689322434716939,0.0,0.0,0.0,1.0,1.0,0.0
1405689322445025920,0.0,0.0,0.0,1.0,1.0,0.0
1405689322454731941,0.0,0.0,0.0,1.0,1.0,0.0
1405689322464386940,0.0,0.0,0.0,1.0,1.0,0.0
1405689322474739074,0.0,0.0,0.0,1.0,1.0,0.0
1405689322484477043,0.0,0.0,0.0,1.0,1.0,0.0
1405689322494724035,0.0,0.0,0.0,1.0,1.0,0.0
1405689322504611015,0.0,0.0,0.0,1.0,1.0,0.0
1405689322514539957,0.0,0.0,0.0,1.0,1.0,0.0
1405689322524813890,0.0,0.0,0.0,1.0,1.0,0.0
1405689322534579038,0.0,0.0,0.0,1.0,1.0,0.0
1405689322544620990,0.0,0.0,0.0,1.0,1.0,0.0
1405689322554909944,0.0,0.0,0.0,1.0,1.0,0.0
1405689322564713001,0.0,0.0,0.0,1.0,1.0,0.0
1405689322574532985,0.0,0.0,0.0,1.0,1.0,0.0
1405689322584342956,0.0,0.0,0.0,1.0,1.0,0.0
1405689322594989061,0.0,0.0,0.0,1.0,1.0,0.0
1405689322604763031,0.0,0.0,0.0,1.0,1.0,0.0
1405689322614940881,0.0,0.0,0.0,1.0,1.0,0.0
1405689322624715089,0.0,0.0,0.0,1.0,1.0,0.0
1405689322634887933,0.0,0.0,0.0,1.0,1.0,0.0
1405689322644387006,0.0,0.0,0.0,1.0,1.0,0.0
1405689322654938936,0.0,0.0,0.0,1.0,1.0,0.0
1405689322664549112,0.0,0.0,0.0,1.0,1.0,0.0
1405689322674395084,0.0,0.0,0.0,1.0,1.0,0.0
1405689322684614896,0.0,0.0,0.0,1.0,1.0,0.0
1405689322694695949,0.0,0.0,0.0,1.0,1.0,0.0
1405689322704600095,0.0,0.0,0.0,1.0,1.0,0.0
1405689322714692115,0.0,0.0,0.0,1.0,1.0,0.0
1405689322724750995,0.0,0.0,0.0,1.0,1.0,0.0
1405689322734807014,0.0,0.0,0.0,1.0,1.0,0.0
1405689322744839906,0.0,0.0,0.0,1.0,1.0,0.0
1405689322754606962,0.0,0.0,0.0,1.0,1.0,0.0
1405689322764817953,0.0,0.0,0.0,1.0,1.0,0.0
1405689322775063037,0.0,0.0,0.0,1.0,1.0,0.0
1405689322784524917,0.0,0.0,0.0,1.0,1.0,0.0
1405689322794838905,0.0,0.0,0.0,1.0,1.0,0.0
1405689322804655075,0.0,0.0,0.0,1.0,1.0,0.0
1405689322814949989,0.0,0.0,0.0,1.0,1.0,0.0
1405689322824732065,0.0,0.0,0.0,1.0,1.0,0.0
1405689322834578037,0.0,0.0,0.0,1.0,1.0,0.0
1405689322844289064,0.0,0.0,0.0,1.0,1.0,0.0
1405689322854814052,0.0,0.0,0.0,1.0,1.0,0.0
1405689322864711999,0.0,0.0,0.0,1.0,1.0,0.0
1405689322874748945,0.0,0.0,0.0,1.0,1.0,0.0
1405689322884339094,0.0,0.0,0.0,1.0,1.0,0.0
1405689322894915103,0.0,0.0,0.0,1.0,1.0,0.0
1405689322904691934,0.0,0.0,0.0,1.0,1.0,0.0
1405689322914455890,0.0,0.0,0.0,1.0,1.0,0.0
1405689322924710988,0.0,0.0,0.0,1.0,1.0,0.0
1405689322934763908,0.0,0.0,0.0,1.0,1.0,0.0
1405689322944699048,0.0,0.0,0.0,1.0,1.0,0.0
1405689322954710006,0.0,0.0,0.0,1.0,1.0,0.0
1405689322964747905,0.0,0.0,0.0,1.0,1.0,0.0
1405689322974483966,0.0,0.0,0.0,1.0,1.0,0.0
1405689322984473943,0.0,0.0,0.0,1.0,1.0,0.0
