%time,field.header.seq,field.header.stamp,field.header.frame_id,field.batteryPercent,field.state,field.magX,field.magY,field.magZ,field.pressure,field.temp,field.wind_speed,field.wind_angle,field.wind_comp_angle,field.rotX,field.rotY,field.rotZ,field.altd,field.vx,field.vy,field.vz,field.ax,field.ay,field.az,field.motor1,field.motor2,field.motor3,field.motor4,field.tags_count,field.tm
1405448103903975043,258,1405448103903975043,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261000007391,-2.70000004768,-7.507999897,0,0.0,-0.0,-0.0,0.0150514338166,-0.0228262785822,0.998953223228,0,0,0,0,0,78130968.0
1405448103904936946,259,1405448103904936946,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261000007391,-2.70000004768,-7.50899982452,0,0.0,-0.0,-0.0,0.0149565897882,-0.023241231218,0.998932898045,0,0,0,0,0,78136360.0
1405448103906395792,260,1405448103906395792,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261999994516,-2.70000004768,-7.51000022888,0,0.0,-0.0,-0.0,0.0148717323318,-0.0231127515435,0.996549367905,0,0,0,0,0,78141280.0
1405448104038100320,261,1405448104038100320,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.261000007391,-2.70000004768,-7.5110001564,0,0.0,-0.0,-0.0,0.0149316964671,-0.0232076961547,0.996604979038,0,0,0,0,0,78145920.0
1405448104039162693,262,1405448104039162693,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.25,-2.69799995422,-7.54899978638,0,0.0,-0.0,-0.0,0.0154182640836,-0.0245090145618,0.998868405819,0,0,0,0,0,78350632.0
1405448104042478740,263,1405448104042478740,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.252000004053,-2.69899988174,-7.55000019073,0,0.0,-0.0,-0.0,0.0155000891536,-0.0223701372743,0.998972713947,0,0,0,0,0,78355624.0
1405448104043502877,264,1405448104043502877,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.252000004053,-2.70000004768,-7.55100011826,0,0.0,-0.0,-0.0,0.015468178317,-0.0230532474816,0.998946607113,0,0,0,0,0,78360640.0
1405448104048595843,265,1405448104048595843,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.252999991179,-2.69899988174,-7.55200004578,0,0.0,-0.0,-0.0,0.0153854526579,-0.0234446804971,0.998932898045,0,0,0,0,0,78365656.0
1405448104049756793,266,1405448104049756793,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.254000008106,-2.69899988174,-7.5529999733,0,0.0,-0.0,-0.0,0.0152806406841,-0.023337000981,0.998940229416,0,0,0,0,0,78370584.0
1405448104058683475,267,1405448104058683475,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.252999991179,-2.69799995422,-7.55399990082,0,0.0,-0.0,-0.0,0.015270662494,-0.0234495978802,1.00132775307,0,0,0,0,0,78375568.0
